date,index,division,division_name
2000-12-01,89.4,04,"Housing, Water, Electricity & Gas"
2001-01-01,89.4,04,"Housing, Water, Electricity & Gas"
2001-02-01,89.7,04,"Housing, Water, Electricity & Gas"
2001-03-01,89.7,04,"Housing, Water, Electricity & Gas"
2001-04-01,89.8,04,"Housing, Water, Electricity & Gas"
2001-05-01,90.1,04,"Housing, Water, Electricity & Gas"
2001-06-01,90.1,04,"Housing, Water, Electricity & Gas"
2001-07-01,90.1,04,"Housing, Water, Electricity & Gas"
2001-08-01,90.2,04,"Housing, Water, Electricity & Gas"
2001-09-01,90.2,04,"Housing, Water, Electricity & Gas"
2001-10-01,90.2,04,"Housing, Water, Electricity & Gas"
2001-11-01,90.3,04,"Housing, Water, Electricity & Gas"
2001-12-01,90.3,04,"Housing, Water, Electricity & Gas"
2002-01-01,90.3,04,"Housing, Water, Electricity & Gas"
2002-02-01,90.5,04,"Housing, Water, Electricity & Gas"
2002-03-01,90.5,04,"Housing, Water, Electricity & Gas"
2002-04-01,90.5,04,"Housing, Water, Electricity & Gas"
2002-05-01,90.7,04,"Housing, Water, Electricity & Gas"
2002-06-01,90.7,04,"Housing, Water, Electricity & Gas"
2002-07-01,90.7,04,"Housing, Water, Electricity & Gas"
2002-08-01,90.7,04,"Housing, Water, Electricity & Gas"
2002-09-01,90.7,04,"Housing, Water, Electricity & Gas"
2002-10-01,90.7,04,"Housing, Water, Electricity & Gas"
2002-11-01,90.8,04,"Housing, Water, Electricity & Gas"
2002-12-01,90.8,04,"Housing, Water, Electricity & Gas"
2003-01-01,92.1,04,"Housing, Water, Electricity & Gas"
2003-02-01,91.9,04,"Housing, Water, Electricity & Gas"
2003-03-01,91.9,04,"Housing, Water, Electricity & Gas"
2003-04-01,91.9,04,"Housing, Water, Electricity & Gas"
2003-05-01,91.6,04,"Housing, Water, Electricity & Gas"
2003-06-01,91.6,04,"Housing, Water, Electricity & Gas"
2003-07-01,91.6,04,"Housing, Water, Electricity & Gas"
2003-08-01,91.1,04,"Housing, Water, Electricity & Gas"
2003-09-01,91.1,04,"Housing, Water, Electricity & Gas"
2003-10-01,91.0,04,"Housing, Water, Electricity & Gas"
2003-11-01,90.5,04,"Housing, Water, Electricity & Gas"
2003-12-01,90.5,04,"Housing, Water, Electricity & Gas"
2004-01-01,92.4,04,"Housing, Water, Electricity & Gas"
2004-02-01,92.4,04,"Housing, Water, Electricity & Gas"
2004-03-01,92.5,04,"Housing, Water, Electricity & Gas"
2004-04-01,92.6,04,"Housing, Water, Electricity & Gas"
2004-05-01,92.4,04,"Housing, Water, Electricity & Gas"
2004-06-01,92.4,04,"Housing, Water, Electricity & Gas"
2004-07-01,92.3,04,"Housing, Water, Electricity & Gas"
2004-08-01,92.1,04,"Housing, Water, Electricity & Gas"
2004-09-01,92.1,04,"Housing, Water, Electricity & Gas"
2004-10-01,92.1,04,"Housing, Water, Electricity & Gas"
2004-11-01,92.0,04,"Housing, Water, Electricity & Gas"
2004-12-01,92.0,04,"Housing, Water, Electricity & Gas"
2005-01-01,92.8,04,"Housing, Water, Electricity & Gas"
2005-02-01,93.0,04,"Housing, Water, Electricity & Gas"
2005-03-01,93.1,04,"Housing, Water, Electricity & Gas"
2005-04-01,93.1,04,"Housing, Water, Electricity & Gas"
2005-05-01,93.3,04,"Housing, Water, Electricity & Gas"
2005-06-01,93.3,04,"Housing, Water, Electricity & Gas"
2005-07-01,93.3,04,"Housing, Water, Electricity & Gas"
2005-08-01,93.6,04,"Housing, Water, Electricity & Gas"
2005-09-01,93.7,04,"Housing, Water, Electricity & Gas"
2005-10-01,93.7,04,"Housing, Water, Electricity & Gas"
2005-11-01,93.8,04,"Housing, Water, Electricity & Gas"
2005-12-01,93.8,04,"Housing, Water, Electricity & Gas"
2006-01-01,93.8,04,"Housing, Water, Electricity & Gas"
2006-02-01,94.0,04,"Housing, Water, Electricity & Gas"
2006-03-01,94.5,04,"Housing, Water, Electricity & Gas"
2006-04-01,94.5,04,"Housing, Water, Electricity & Gas"
2006-05-01,94.7,04,"Housing, Water, Electricity & Gas"
2006-06-01,95.0,04,"Housing, Water, Electricity & Gas"
2006-07-01,95.0,04,"Housing, Water, Electricity & Gas"
2006-08-01,95.1,04,"Housing, Water, Electricity & Gas"
2006-09-01,95.1,04,"Housing, Water, Electricity & Gas"
2006-10-01,95.1,04,"Housing, Water, Electricity & Gas"
2006-11-01,95.3,04,"Housing, Water, Electricity & Gas"
2006-12-01,95.4,04,"Housing, Water, Electricity & Gas"
2007-01-01,95.4,04,"Housing, Water, Electricity & Gas"
2007-02-01,95.7,04,"Housing, Water, Electricity & Gas"
2007-03-01,95.7,04,"Housing, Water, Electricity & Gas"
2007-04-01,95.7,04,"Housing, Water, Electricity & Gas"
2007-05-01,96.0,04,"Housing, Water, Electricity & Gas"
2007-06-01,96.0,04,"Housing, Water, Electricity & Gas"
2007-07-01,96.0,04,"Housing, Water, Electricity & Gas"
2007-08-01,96.3,04,"Housing, Water, Electricity & Gas"
2007-09-01,96.3,04,"Housing, Water, Electricity & Gas"
2007-10-01,96.3,04,"Housing, Water, Electricity & Gas"
2007-11-01,96.5,04,"Housing, Water, Electricity & Gas"
2007-12-01,96.5,04,"Housing, Water, Electricity & Gas"
2008-01-01,96.5,04,"Housing, Water, Electricity & Gas"
2008-02-01,97.0,04,"Housing, Water, Electricity & Gas"
2008-03-01,97.0,04,"Housing, Water, Electricity & Gas"
2008-04-01,97.0,04,"Housing, Water, Electricity & Gas"
2008-05-01,97.4,04,"Housing, Water, Electricity & Gas"
2008-06-01,97.0,04,"Housing, Water, Electricity & Gas"
2008-07-01,97.7,04,"Housing, Water, Electricity & Gas"
2008-08-01,97.9,04,"Housing, Water, Electricity & Gas"
2008-09-01,98.0,04,"Housing, Water, Electricity & Gas"
2008-10-01,98.0,04,"Housing, Water, Electricity & Gas"
2008-11-01,98.2,04,"Housing, Water, Electricity & Gas"
2008-12-01,98.2,04,"Housing, Water, Electricity & Gas"
2009-01-01,98.2,04,"Housing, Water, Electricity & Gas"
2009-02-01,98.5,04,"Housing, Water, Electricity & Gas"
2009-03-01,98.4,04,"Housing, Water, Electricity & Gas"
2009-04-01,98.4,04,"Housing, Water, Electricity & Gas"
2009-05-01,99.0,04,"Housing, Water, Electricity & Gas"
2009-06-01,99.0,04,"Housing, Water, Electricity & Gas"
2009-07-01,99.0,04,"Housing, Water, Electricity & Gas"
2009-08-01,99.1,04,"Housing, Water, Electricity & Gas"
2009-09-01,99.1,04,"Housing, Water, Electricity & Gas"
2009-10-01,99.1,04,"Housing, Water, Electricity & Gas"
2009-11-01,99.3,04,"Housing, Water, Electricity & Gas"
2009-12-01,99.3,04,"Housing, Water, Electricity & Gas"
2010-01-01,99.4,04,"Housing, Water, Electricity & Gas"
2010-02-01,99.6,04,"Housing, Water, Electricity & Gas"
2010-03-01,99.6,04,"Housing, Water, Electricity & Gas"
2010-04-01,99.6,04,"Housing, Water, Electricity & Gas"
2010-05-01,99.8,04,"Housing, Water, Electricity & Gas"
2010-06-01,99.8,04,"Housing, Water, Electricity & Gas"
2010-07-01,99.9,04,"Housing, Water, Electricity & Gas"
2010-08-01,100.3,04,"Housing, Water, Electricity & Gas"
2010-09-01,100.3,04,"Housing, Water, Electricity & Gas"
2010-10-01,100.3,04,"Housing, Water, Electricity & Gas"
2010-11-01,100.7,04,"Housing, Water, Electricity & Gas"
2010-12-01,100.8,04,"Housing, Water, Electricity & Gas"
2011-01-01,100.8,04,"Housing, Water, Electricity & Gas"
2011-02-01,101.1,04,"Housing, Water, Electricity & Gas"
2011-03-01,101.2,04,"Housing, Water, Electricity & Gas"
2011-04-01,101.2,04,"Housing, Water, Electricity & Gas"
2011-05-01,101.6,04,"Housing, Water, Electricity & Gas"
2011-06-01,101.7,04,"Housing, Water, Electricity & Gas"
2011-07-01,101.8,04,"Housing, Water, Electricity & Gas"
2011-08-01,102.3,04,"Housing, Water, Electricity & Gas"
2011-09-01,102.3,04,"Housing, Water, Electricity & Gas"
2011-10-01,102.3,04,"Housing, Water, Electricity & Gas"
2011-11-01,102.5,04,"Housing, Water, Electricity & Gas"
2011-12-01,102.5,04,"Housing, Water, Electricity & Gas"
2012-01-01,102.6,04,"Housing, Water, Electricity & Gas"
2012-02-01,103.0,04,"Housing, Water, Electricity & Gas"
2012-03-01,103.0,04,"Housing, Water, Electricity & Gas"
2012-04-01,103.0,04,"Housing, Water, Electricity & Gas"
2012-05-01,103.2,04,"Housing, Water, Electricity & Gas"
2012-06-01,103.2,04,"Housing, Water, Electricity & Gas"
2012-07-01,103.3,04,"Housing, Water, Electricity & Gas"
2012-08-01,103.8,04,"Housing, Water, Electricity & Gas"
2012-09-01,103.8,04,"Housing, Water, Electricity & Gas"
2012-10-01,103.8,04,"Housing, Water, Electricity & Gas"
2012-11-01,104.0,04,"Housing, Water, Electricity & Gas"
2012-12-01,104.0,04,"Housing, Water, Electricity & Gas"
2013-01-01,104.0,04,"Housing, Water, Electricity & Gas"
2013-02-01,104.3,04,"Housing, Water, Electricity & Gas"
2013-03-01,104.3,04,"Housing, Water, Electricity & Gas"
2013-04-01,104.3,04,"Housing, Water, Electricity & Gas"
2013-05-01,105.3,04,"Housing, Water, Electricity & Gas"
2013-06-01,105.3,04,"Housing, Water, Electricity & Gas"
2013-07-01,105.3,04,"Housing, Water, Electricity & Gas"
2013-08-01,105.7,04,"Housing, Water, Electricity & Gas"
2013-09-01,105.7,04,"Housing, Water, Electricity & Gas"
2013-10-01,105.7,04,"Housing, Water, Electricity & Gas"
2013-11-01,106.4,04,"Housing, Water, Electricity & Gas"
2013-12-01,106.5,04,"Housing, Water, Electricity & Gas"
2014-01-01,107.3,04,"Housing, Water, Electricity & Gas"
2014-02-01,108.0,04,"Housing, Water, Electricity & Gas"
2014-03-01,108.1,04,"Housing, Water, Electricity & Gas"
2014-04-01,108.1,04,"Housing, Water, Electricity & Gas"
2014-05-01,108.6,04,"Housing, Water, Electricity & Gas"
2014-06-01,108.7,04,"Housing, Water, Electricity & Gas"
2014-07-01,108.7,04,"Housing, Water, Electricity & Gas"
2014-08-01,109.3,04,"Housing, Water, Electricity & Gas"
2014-09-01,109.3,04,"Housing, Water, Electricity & Gas"
2014-10-01,109.3,04,"Housing, Water, Electricity & Gas"
2014-11-01,110.1,04,"Housing, Water, Electricity & Gas"
2014-12-01,110.1,04,"Housing, Water, Electricity & Gas"
2015-01-01,109.6,04,"Housing, Water, Electricity & Gas"
2015-02-01,110.6,04,"Housing, Water, Electricity & Gas"
2015-03-01,110.2,04,"Housing, Water, Electricity & Gas"
2015-04-01,110.6,04,"Housing, Water, Electricity & Gas"
2015-05-01,111.4,04,"Housing, Water, Electricity & Gas"
2015-06-01,111.4,04,"Housing, Water, Electricity & Gas"
2015-07-01,111.4,04,"Housing, Water, Electricity & Gas"
2015-08-01,112.2,04,"Housing, Water, Electricity & Gas"
2015-09-01,112.2,04,"Housing, Water, Electricity & Gas"
2015-10-01,112.2,04,"Housing, Water, Electricity & Gas"
2015-11-01,112.8,04,"Housing, Water, Electricity & Gas"
2015-12-01,112.8,04,"Housing, Water, Electricity & Gas"
2016-01-01,113.0,04,"Housing, Water, Electricity & Gas"
2016-02-01,113.5,04,"Housing, Water, Electricity & Gas"
2016-03-01,113.6,04,"Housing, Water, Electricity & Gas"
2016-04-01,113.5,04,"Housing, Water, Electricity & Gas"
2016-05-01,114.1,04,"Housing, Water, Electricity & Gas"
2016-06-01,114.1,04,"Housing, Water, Electricity & Gas"
2016-07-01,114.1,04,"Housing, Water, Electricity & Gas"
2016-08-01,114.6,04,"Housing, Water, Electricity & Gas"
2016-09-01,114.6,04,"Housing, Water, Electricity & Gas"
2016-10-01,114.6,04,"Housing, Water, Electricity & Gas"
2016-11-01,115.2,04,"Housing, Water, Electricity & Gas"
2016-12-01,115.2,04,"Housing, Water, Electricity & Gas"
2017-01-01,115.2,04,"Housing, Water, Electricity & Gas"
2017-02-01,116.0,04,"Housing, Water, Electricity & Gas"
2017-03-01,116.1,04,"Housing, Water, Electricity & Gas"
2017-04-01,116.1,04,"Housing, Water, Electricity & Gas"
2017-05-01,116.6,04,"Housing, Water, Electricity & Gas"
2017-06-01,116.6,04,"Housing, Water, Electricity & Gas"
2017-07-01,116.6,04,"Housing, Water, Electricity & Gas"
2017-08-01,117.3,04,"Housing, Water, Electricity & Gas"
2017-09-01,117.3,04,"Housing, Water, Electricity & Gas"
2017-10-01,117.3,04,"Housing, Water, Electricity & Gas"
2017-11-01,117.7,04,"Housing, Water, Electricity & Gas"
2017-12-01,117.7,04,"Housing, Water, Electricity & Gas"
2018-01-01,117.7,04,"Housing, Water, Electricity & Gas"
2018-02-01,118.3,04,"Housing, Water, Electricity & Gas"
2018-03-01,118.3,04,"Housing, Water, Electricity & Gas"
2018-04-01,118.3,04,"Housing, Water, Electricity & Gas"
2018-05-01,119.0,04,"Housing, Water, Electricity & Gas"
2018-06-01,118.4,04,"Housing, Water, Electricity & Gas"
2018-07-01,118.9,04,"Housing, Water, Electricity & Gas"
2018-08-01,119.6,04,"Housing, Water, Electricity & Gas"
2018-09-01,119.8,04,"Housing, Water, Electricity & Gas"
2018-10-01,119.8,04,"Housing, Water, Electricity & Gas"
2018-11-01,120.1,04,"Housing, Water, Electricity & Gas"
2018-12-01,120.1,04,"Housing, Water, Electricity & Gas"
2019-01-01,120.1,04,"Housing, Water, Electricity & Gas"
2019-02-01,120.7,04,"Housing, Water, Electricity & Gas"
2019-03-01,120.7,04,"Housing, Water, Electricity & Gas"
2019-04-01,120.7,04,"Housing, Water, Electricity & Gas"
2019-05-01,121.1,04,"Housing, Water, Electricity & Gas"
2019-06-01,121.1,04,"Housing, Water, Electricity & Gas"
2019-07-01,121.1,04,"Housing, Water, Electricity & Gas"
2019-08-01,121.7,04,"Housing, Water, Electricity & Gas"
2019-09-01,121.7,04,"Housing, Water, Electricity & Gas"
2019-10-01,121.7,04,"Housing, Water, Electricity & Gas"
2019-11-01,122.2,04,"Housing, Water, Electricity & Gas"
2019-12-01,122.2,04,"Housing, Water, Electricity & Gas"
2020-01-01,122.2,04,"Housing, Water, Electricity & Gas"
2020-02-01,122.6,04,"Housing, Water, Electricity & Gas"
2020-03-01,122.6,04,"Housing, Water, Electricity & Gas"
2020-04-01,118.0,04,"Housing, Water, Electricity & Gas"
2020-05-01,117.9,04,"Housing, Water, Electricity & Gas"
2020-06-01,117.9,04,"Housing, Water, Electricity & Gas"
2020-07-01,117.9,04,"Housing, Water, Electricity & Gas"
2020-08-01,118.1,04,"Housing, Water, Electricity & Gas"
2020-09-01,118.1,04,"Housing, Water, Electricity & Gas"
2020-10-01,118.1,04,"Housing, Water, Electricity & Gas"
2020-11-01,118.2,04,"Housing, Water, Electricity & Gas"
2020-12-01,118.2,04,"Housing, Water, Electricity & Gas"
2021-01-01,121.3,04,"Housing, Water, Electricity & Gas"
2021-02-01,121.6,04,"Housing, Water, Electricity & Gas"
2021-03-01,121.6,04,"Housing, Water, Electricity & Gas"
2021-04-01,121.7,04,"Housing, Water, Electricity & Gas"
2021-05-01,121.7,04,"Housing, Water, Electricity & Gas"
2021-06-01,121.7,04,"Housing, Water, Electricity & Gas"
2021-07-01,118.7,04,"Housing, Water, Electricity & Gas"
2021-08-01,118.8,04,"Housing, Water, Electricity & Gas"
2021-09-01,118.9,04,"Housing, Water, Electricity & Gas"
2021-10-01,121.9,04,"Housing, Water, Electricity & Gas"
2021-11-01,122.2,04,"Housing, Water, Electricity & Gas"
2021-12-01,122.2,04,"Housing, Water, Electricity & Gas"
2022-01-01,122.2,04,"Housing, Water, Electricity & Gas"
2022-02-01,122.6,04,"Housing, Water, Electricity & Gas"
2022-03-01,122.7,04,"Housing, Water, Electricity & Gas"
2022-04-01,122.7,04,"Housing, Water, Electricity & Gas"
2022-05-01,123.1,04,"Housing, Water, Electricity & Gas"
2022-06-01,123.1,04,"Housing, Water, Electricity & Gas"
2022-07-01,123.2,04,"Housing, Water, Electricity & Gas"
2022-08-01,123.7,04,"Housing, Water, Electricity & Gas"
2022-09-01,123.7,04,"Housing, Water, Electricity & Gas"
2022-10-01,123.7,04,"Housing, Water, Electricity & Gas"
2022-11-01,123.9,04,"Housing, Water, Electricity & Gas"
2022-12-01,124.0,04,"Housing, Water, Electricity & Gas"
2023-01-01,124.0,04,"Housing, Water, Electricity & Gas"
2023-02-01,124.7,04,"Housing, Water, Electricity & Gas"
2023-03-01,124.7,04,"Housing, Water, Electricity & Gas"
2023-04-01,124.7,04,"Housing, Water, Electricity & Gas"
2023-05-01,125.3,04,"Housing, Water, Electricity & Gas"
2023-06-01,125.3,04,"Housing, Water, Electricity & Gas"
2023-07-01,125.3,04,"Housing, Water, Electricity & Gas"
2023-08-01,125.7,04,"Housing, Water, Electricity & Gas"
2023-09-01,125.7,04,"Housing, Water, Electricity & Gas"
2023-10-01,125.7,04,"Housing, Water, Electricity & Gas"
2023-11-01,126.0,04,"Housing, Water, Electricity & Gas"
2023-12-01,126.0,04,"Housing, Water, Electricity & Gas"
2024-01-01,126.5,04,"Housing, Water, Electricity & Gas"
2024-02-01,128.1,04,"Housing, Water, Electricity & Gas"
2024-03-01,128.5,04,"Housing, Water, Electricity & Gas"
2024-04-01,128.5,04,"Housing, Water, Electricity & Gas"
2024-05-01,129.3,04,"Housing, Water, Electricity & Gas"
2024-06-01,129.3,04,"Housing, Water, Electricity & Gas"
2024-07-01,129.3,04,"Housing, Water, Electricity & Gas"
2024-08-01,129.6,04,"Housing, Water, Electricity & Gas"
2024-09-01,129.6,04,"Housing, Water, Electricity & Gas"
2024-10-01,129.6,04,"Housing, Water, Electricity & Gas"
2024-11-01,130.0,04,"Housing, Water, Electricity & Gas"
2024-12-01,130.0,04,"Housing, Water, Electricity & Gas"
2025-01-01,130.1,04,"Housing, Water, Electricity & Gas"
2025-02-01,131.0,04,"Housing, Water, Electricity & Gas"
2025-03-01,131.0,04,"Housing, Water, Electricity & Gas"
2025-04-01,131.1,04,"Housing, Water, Electricity & Gas"
2025-05-01,131.5,04,"Housing, Water, Electricity & Gas"
2025-06-01,131.5,04,"Housing, Water, Electricity & Gas"
2025-07-01,131.0,04,"Housing, Water, Electricity & Gas"
2025-08-01,131.2,04,"Housing, Water, Electricity & Gas"
2025-09-01,131.6,04,"Housing, Water, Electricity & Gas"
2025-10-01,131.0,04,"Housing, Water, Electricity & Gas"
2025-11-01,130.9,04,"Housing, Water, Electricity & Gas"
2025-12-01,131.2,04,"Housing, Water, Electricity & Gas"
2026-01-01,131.6,04,"Housing, Water, Electricity & Gas"
2026-02-01,132.5,04,"Housing, Water, Electricity & Gas"
2026-03-01,132.6,04,"Housing, Water, Electricity & Gas"
2026-04-01,132.5,04,"Housing, Water, Electricity & Gas"
2026-05-01,133.1,04,"Housing, Water, Electricity & Gas"
1980-01-01,58.3,05,Furnishings & Household Equipment
1980-02-01,58.5,05,Furnishings & Household Equipment
1980-03-01,58.9,05,Furnishings & Household Equipment
1980-04-01,59.0,05,Furnishings & Household Equipment
1980-05-01,59.4,05,Furnishings & Household Equipment
1980-06-01,60.0,05,Furnishings & Household Equipment
1980-07-01,60.4,05,Furnishings & Household Equipment
1980-08-01,60.7,05,Furnishings & Household Equipment
1980-09-01,60.9,05,Furnishings & Household Equipment
1980-10-01,61.3,05,Furnishings & Household Equipment
1980-11-01,61.6,05,Furnishings & Household Equipment
1980-12-01,61.9,05,Furnishings & Household Equipment
1981-01-01,62.3,05,Furnishings & Household Equipment
1981-02-01,62.6,05,Furnishings & Household Equipment
1981-03-01,63.1,05,Furnishings & Household Equipment
1981-04-01,63.4,05,Furnishings & Household Equipment
1981-05-01,63.6,05,Furnishings & Household Equipment
1981-06-01,64.0,05,Furnishings & Household Equipment
1981-07-01,64.5,05,Furnishings & Household Equipment
1981-08-01,64.7,05,Furnishings & Household Equipment
1981-09-01,64.9,05,Furnishings & Household Equipment
1981-10-01,65.0,05,Furnishings & Household Equipment
1981-11-01,65.1,05,Furnishings & Household Equipment
1981-12-01,65.2,05,Furnishings & Household Equipment
1982-01-01,65.5,05,Furnishings & Household Equipment
1982-02-01,65.6,05,Furnishings & Household Equipment
1982-03-01,65.7,05,Furnishings & Household Equipment
1982-04-01,65.8,05,Furnishings & Household Equipment
1982-05-01,65.9,05,Furnishings & Household Equipment
1982-06-01,66.0,05,Furnishings & Household Equipment
1982-07-01,66.2,05,Furnishings & Household Equipment
1982-08-01,66.3,05,Furnishings & Household Equipment
1982-09-01,66.2,05,Furnishings & Household Equipment
1982-10-01,66.3,05,Furnishings & Household Equipment
1982-11-01,66.8,05,Furnishings & Household Equipment
1982-12-01,66.9,05,Furnishings & Household Equipment
1983-01-01,67.4,05,Furnishings & Household Equipment
1983-02-01,67.5,05,Furnishings & Household Equipment
1983-03-01,67.6,05,Furnishings & Household Equipment
1983-04-01,67.6,05,Furnishings & Household Equipment
1983-05-01,67.7,05,Furnishings & Household Equipment
1983-06-01,67.8,05,Furnishings & Household Equipment
1983-07-01,67.9,05,Furnishings & Household Equipment
1983-08-01,67.9,05,Furnishings & Household Equipment
1983-09-01,67.9,05,Furnishings & Household Equipment
1983-10-01,68.0,05,Furnishings & Household Equipment
1983-11-01,68.0,05,Furnishings & Household Equipment
1983-12-01,68.1,05,Furnishings & Household Equipment
1984-01-01,67.9,05,Furnishings & Household Equipment
1984-02-01,67.9,05,Furnishings & Household Equipment
1984-03-01,67.9,05,Furnishings & Household Equipment
1984-04-01,68.0,05,Furnishings & Household Equipment
1984-05-01,68.0,05,Furnishings & Household Equipment
1984-06-01,68.0,05,Furnishings & Household Equipment
1984-07-01,68.0,05,Furnishings & Household Equipment
1984-08-01,68.0,05,Furnishings & Household Equipment
1984-09-01,68.0,05,Furnishings & Household Equipment
1984-10-01,68.0,05,Furnishings & Household Equipment
1984-11-01,68.0,05,Furnishings & Household Equipment
1984-12-01,68.0,05,Furnishings & Household Equipment
1985-01-01,68.0,05,Furnishings & Household Equipment
1985-02-01,68.0,05,Furnishings & Household Equipment
1985-03-01,68.0,05,Furnishings & Household Equipment
1985-04-01,68.0,05,Furnishings & Household Equipment
1985-05-01,68.1,05,Furnishings & Household Equipment
1985-06-01,68.0,05,Furnishings & Household Equipment
1985-07-01,68.2,05,Furnishings & Household Equipment
1985-08-01,68.1,05,Furnishings & Household Equipment
